Name_ID,Name,Female,Male,Sex,Age,Class/Dept,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Last,Title,First,DoB,Year_Birth,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
2194,"WYNN, Mr Walter ",0,1,male,41,Deck Crew,D,,Belfast,Quartermaster  ,9, , ,1,/titanic-survivor/walter-wynn.html,WYNN,Mr,Walter,1870-11-13,, ,11/13/1870,C,41,,
1,"ABBING, Mr Anthony ",0,1,male,42,3rd Class Passenger,3,5547,Southampton,Blacksmith  ,  ,£7 11s,,0,/titanic-victim/anthony-abbing.html,ABBING,Mr,Anthony,,1870,4-15-1912,6/30/1870,M,41,0,0
222,"BOREBANK, Mr John James ",0,1,male,42,1st Class Passenger,1,110489,Southampton,Property Developer / Real Estate  ,  ,£26 11s,,0,/titanic-victim/john-james-borebank.html,BOREBANK,Mr,John James,1870-05-01,,4-15-1912,5/1/1870,C,41,0,0
232,"BOURKE, Mr John ",0,1,male,42,3rd Class Passenger,3,364849,Queenstown,Farmer  ,  ,£15 10s,,0,/titanic-victim/john-bourke.html,BOURKE,Mr,John,1869-05-23,,4-15-1912,5/23/1869,C,42,1,1
236,"BOWENUR, Mr Solomon ",0,1,male,42,2nd Class Passenger,2,211535,Southampton,Merchant  ,  ,£13,,0,/titanic-victim/solomon-bowenur.html,BOWENUR,Mr,Solomon,,,4-15-1912,,A,42,0,0
258,"BRICE, Mr Walter Thomas ",0,1,male,42,Deck Crew,D,,Southampton,Able Seaman  ,11, , ,1,/titanic-survivor/walter-brice.html,BRICE,Mr,Walter Thomas,,1869, ,6/30/1869,M,42,,
261,"BRIGHT, Mr Arthur John ",0,1,male,42,Deck Crew,D,,Belfast,Quartermaster  ,D , , ,1,/titanic-survivor/arthur-john-bright.html,BRIGHT,Mr,Arthur John,1869-08-02,,10-15-1955,8/2/1869,C,42,,
308,"BYLES, Fr Thomas Roussel Davids ",0,1,male,42,2nd Class Passenger,2,244310,Southampton,Priest / Minister  ,  ,£13,,0,/titanic-victim/fr-byles.html,BYLES,Fr,Thomas Roussel Davids,1870-02-26,,4-15-1912,2/26/1870,C,42,0,0
316,"CALDERHEAD, Mr Edward Pennington ",0,1,male,42,1st Class Passenger,1,17476,Southampton,,5,£26 5s 9d,,1,/titanic-survivor/edward-pennington-calderhead.html,CALDERHEAD,Mr,Edward Pennington,1869-06-04,,4-05-1961,6/4/1869,C,42,0,0
556,"DIMIC, Mr Jovan ",0,1,male,42,3rd Class Passenger,3,315088,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jovan-dimic.html,DIMIC,Mr,Jovan,,,4-15-1912,,A,42,0,0
587,"DREW, Mr James Vivian ",0,1,male,42,2nd Class Passenger,2,28220,Southampton,,  ,£32 10s,,0,/titanic-victim/james-vivian-drew.html,DREW,Mr,James Vivian,1869-05-04,,4-15-1912,5/4/1869,C,42,1,1
664,"FLEMING, Miss Margaret ",1,0,female,42,1st Class Passenger,1,17421,Cherbourg,Personal Maid  ,4,£110 17s 8d,Servant,1,/titanic-survivor/margaret-fleming.html,FLEMING,Miss,Margaret,1870-01-31,,8-24-1941,1/31/1870,C,42,0,0
667,"FLYNN, Mr John ",0,1,male,42,3rd Class Passenger,3,368323,Queenstown,Farm Labourer  ,  ,£6 19s,,0,/titanic-victim/john-flynn.html,FLYNN,Mr,John,,1864,4-15-1912,6/30/1864,M,47,0,0
703,"FRAUENTHAL, Mrs Clara ",1,0,female,42,1st Class Passenger,1,17611,Southampton,,5,£133 13s,,1,/titanic-survivor/clara-frauenthal.html,FRAUENTHAL,Mrs,Clara,1869-12-01,,3-30-1943,12/1/1869,C,42,1,0
767,"GOODWIN, Mr Frederick Joseph ",0,1,male,42,3rd Class Passenger,3,2144,Southampton,Engineer  ,  ,£46 18s,,0,/titanic-victim/frederick-joseph-goodwin.html,GOODWIN,Mr,Frederick Joseph,,,4-15-1912,,A,42,1,6
935,"HOLVERSON, Mr Alexander Oskar ",0,1,male,42,1st Class Passenger,1,113789,Southampton,, [38],£52,,0,/titanic-victim/alexander-oskar-holverson.html,HOLVERSON,Mr,Alexander Oskar,1869-10-02,,4-15-1912,10/2/1869,C,42,1,0
954,"HOYT, Mr William Fisher ",0,1,male,42,1st Class Passenger,1,17600,Cherbourg,Businessman  ,14,£30 13s 11d,,0,/titanic-victim/william-fisher-hoyt.html,HOYT,Mr,William Fisher,1869-01-24,,4-15-1912,1/24/1869,C,43,0,0
957,"HUMBLEN, Mr Adolf Mathias Nicolai Olsen ",0,1,male,42,3rd Class Passenger,3,348121,Southampton,Farmer  , [120],£7 13s,,0,/titanic-victim/adolf-mathias-nicolai-olsen-humblen.html,HUMBLEN,Mr,Adolf Mathias Nicolai Olsen,1869-05-28,,4-15-1912,5/28/1869,C,42,0,0
1101,"KIMBALL, Mr Edwin Nelson Jr. ",0,1,male,42,1st Class Passenger,1,11753,Southampton,,5,£52 11s 1d,,1,/titanic-survivor/edwin-nelson-kimball.html,KIMBALL,Mr,Edwin Nelson Jr.,1870-03-09,,4-06-1927,3/9/1870,C,42,1,0
1106,"KING, Mr Thomas Walter ",0,1,male,42,Deck Crew,D,,Southampton,Master-at-arms  ,  , , ,0,/titanic-victim/thomas-walter-king.html,KING,Mr,Thomas Walter,1869-05-09,,4-15-1912,5/9/1869,C,42,,
1107,"KINGSCOTE, Mr William Ford ",0,1,male,42,Victualling Crew,V,,Southampton,Saloon Steward (1st class)  ,  , , ,0,/titanic-victim/william-ford-kingscote.html,KINGSCOTE,Mr,William Ford,,1864,4-15-1912,6/30/1864,M,47,,
1126,"KNOWLES, Mr Thomas ",0,1,male,42,Engineering Crew,E,,Southampton,Firemens' Messman  ,C , , ,1,/titanic-survivor/thomas-knowles.html,KNOWLES,Mr,Thomas,,1869,1-08-1951,6/30/1869,M,42,,
1190,"LINDEBERG-LIND, Mr Erik Gustaf ",0,1,male,42,1st Class Passenger,1,17475,Southampton,Businessman  ,  ,£26 11s,,0,/titanic-victim/erik-lindeberg-lind.html,LINDEBERG-LIND,Mr,Erik Gustaf,1869-06-18,,4-15-1912,6/18/1869,C,42,0,0
1217,"LOUCH, Mrs Alice Adelaide ",1,0,female,42,2nd Class Passenger,2,3085,Southampton,,  ,£26,,1,/titanic-survivor/alice-adelaide-louch.html,LOUCH,Mrs,Alice Adelaide,,1869,4-29-1949,6/30/1869,M,42,1,0
1315,"MCGOWAN, Miss Catherine ",1,0,female,42,3rd Class Passenger,3,9232,Queenstown,,  ,£7 15s,,0,/titanic-victim/catherine-mcgowan.html,MCGOWAN,Miss,Catherine,1869-09-30,,4-15-1912,9/30/1869,C,42,0,0
1388,"MORGAN (BIRD), Mr Charles Frederick ",0,1,male,42,Victualling Crew,V,,Southampton,Storekeeper (1st Class)  ,  , , ,0,/titanic-victim/charles-frederick-morgan-bird.html,MORGAN (BIRD),Mr,Charles Frederick,,,4-15-1912,,A,42,,
1426,"NANNINI, Sig. Francesco Luigi Arcangelo ",0,1,male,42,Restaurant Staff,R,,Southampton,Head Waiter (Restaurant)  ,  , , ,0,/titanic-victim/francesco-luigi-arcangelo-nannini.html,NANNINI,Sig.,Francesco Luigi Arcangelo,1870-02-03,,4-15-1912,2/3/1870,C,42,,
1494,"OLSEN, Mr Karl Siegwart Andreas ",0,1,male,42,3rd Class Passenger,3,4579,Southampton,General Labourer  ,  ,£8 8s 1d,,0,/titanic-victim/karl-siegwart-andreas-olsen.html,OLSEN,Mr,Karl Siegwart Andreas,1870-01-28,,4-15-1912,1/28/1870,C,42,0,1
1526,"PALLES, Mr Thomas Henry Michael ",0,1,male,42,Engineering Crew,E,,Belfast,Greaser  ,  , , ,0,/titanic-victim/thomas-palles.html,PALLES,Mr,Thomas Henry Michael,,1867,4-15-1912,6/30/1867,M,44,,
1604,"PHILLIPS, Mr Escott Robert ",0,1,male,42,2nd Class Passenger,2,2,Southampton,,  ,£21,,0,/titanic-victim/escott-phillips.html,PHILLIPS,Mr,Escott Robert,,1869,4-15-1912,6/30/1869,M,42,0,1
1705,"ROBINS, Mr Victor ",0,1,male,42,1st Class Passenger,1,17757,Cherbourg,Servant  ,  ,£247 10s 6d,Servant,0,/titanic-victim/victor-robbins.html,ROBINS,Mr,Victor,,1867,4-15-1912,6/30/1867,M,44,0,0
1794,"SCAVINO, Sig. Candido ",0,1,male,42,Restaurant Staff,R,,Southampton,Carver  ,  , , ,0,/titanic-victim/candido-scavino.html,SCAVINO,Sig.,Candido,1869-04-30,,4-15-1912,4/30/1869,C,42,,
1802,"SDYCOFF, Mr Todor ",0,1,male,42,3rd Class Passenger,3,349222,Southampton,,  ,£7 17s 11d,,0,/titanic-victim/todor-sdycoff.html,SDYCOFF,Mr,Todor,,,4-15-1912,,A,42,0,0
1858,"SLABENOFF, Mr Petco ",0,1,male,42,3rd Class Passenger,3,349214,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/petco-slabenoff.html,SLABENOFF,Mr,Petco,,,4-15-1912,,A,42,0,0
1915,"STANTON, Mr Samuel Ward ",0,1,male,42,2nd Class Passenger,2,237734,Cherbourg,,  ,£15 11d,,0,/titanic-victim/samuel-ward-stanton.html,STANTON,Mr,Samuel Ward,1870-01-08,,4-15-1912,1/8/1870,C,42,0,0
1971,"TAYLOR, Mr J. ",0,1,male,42,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/j-taylor.html,TAYLOR,Mr,J.,,,4-15-1912,,A,42,,
2154,"WILLIAMS, Mr Arthur John ",0,1,male,42,Victualling Crew,V,,Southampton,Storekeeper (1st Class)  ,  , , ,0,/titanic-victim/arthur-williams.html,WILLIAMS,Mr,Arthur John,,1870,4-15-1912,6/30/1870,M,41,,
110,"BAILEY, Mr Henry Joseph ",0,1,male,43,Deck Crew,D,,Southampton,Master-at-arms  ,16, , ,1,/titanic-survivor/joseph-henry-bailey.html,BAILEY,Mr,Henry Joseph,1865-06-22,,3-12-1943,6/22/1865,C,46,,
246,"BRADSHAW, Mr John Albert Perkin ",0,1,male,43,Victualling Crew,V,,Southampton,Plate Steward (1st Class)  ,  , , ,0,/titanic-victim/j-bradshaw.html,BRADSHAW,Mr,John Albert Perkin,,1869,4-15-1912,6/30/1869,M,42,,
385,"CHISHOLM, Mr Roderick Robert Crispin ",0,1,male,43,1st Class Passenger,1,112051,Belfast,Draughtsman  ,  ,0,H&W Guarantee Group,0,/titanic-victim/roderick-chisholm.html,CHISHOLM,Mr,Roderick Robert Crispin,1868-12-20,,4-15-1912,12/20/1868,C,43,0,0
435,"COOK, Mr Jacob ",0,1,male,43,3rd Class Passenger,3,3536,Southampton,Wood Carver  ,  ,£8 1s,,0,/titanic-victim/jacob-cook.html,COOK,Mr,Jacob,,,4-15-1912,,A,43,0,0
467,"CRAWFORD, Mr Alfred George ",0,1,male,43,Victualling Crew,V,,Belfast,Bed Room Steward  ,8, , ,1,/titanic-survivor/alfred-crawford.html,CRAWFORD,Mr,Alfred George,1869-02-27,,2-09-1938,2/27/1869,C,43,,
479,"CROSS, Mr William Alfred ",0,1,male,43,Engineering Crew,E,,Southampton,Fireman  ,  , , ,0,/titanic-victim/w-cross.html,CROSS,Mr,William Alfred,,1868,4-15-1912,6/30/1868,M,43,,
558,"DINTCHEFF, Mr Valtcho ",0,1,male,43,3rd Class Passenger,3,349226,Southampton,,  ,£7 17s 11d,,0,/titanic-victim/valtcho-dintcheff.html,DINTCHEFF,Mr,Valtcho,,,4-15-1912,,A,43,0,0
630,"ETCHES, Mr Henry Samuel ",0,1,male,43,Victualling Crew,V,,Belfast,First class bedroom steward  ,5, , ,1,/titanic-survivor/henry-samuel-etches.html,ETCHES,Mr,Henry Samuel,1868-10-12,,9-30-1944,10/12/1868,C,43,,
660,"FLARTY, Mr Edward ",0,1,male,43,Engineering Crew,E,,Southampton,Fireman  ,  , , ,1,/titanic-survivor/edward-flarty.html,FLARTY,Mr,Edward,,1860,2-02-1940,6/30/1860,M,51,,
702,"FRAUENTHAL, Mr Isaac Gerald ",0,1,male,43,1st Class Passenger,1,17765,Cherbourg,,5,£27 14s 5d,,1,/titanic-survivor/isaac-gerald-frauenthal.html,FRAUENTHAL,Mr,Isaac Gerald,1868-10-07,,11-16-1932,10/7/1868,C,43,1,0
768,"GOODWIN, Mrs Augusta ",1,0,female,43,3rd Class Passenger,3,2144,Southampton,,  ,£46 18s,,0,/titanic-victim/augusta-goodwin.html,GOODWIN,Mrs,Augusta,,,4-15-1912,,A,43,1,6
785,"GREGORY, Mr David ",0,1,male,43,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/david-gregory.html,GREGORY,Mr,David,,1869,4-15-1912,6/30/1869,M,42,,
865,"HAWKESWORTH, Mr William Walter ",0,1,male,43,Victualling Crew,V,,Southampton,Deck Steward (1st class)  ,  , , ,0,/titanic-victim/william-walter-hawkesworth.html,HAWKESWORTH,Mr,William Walter,,1869,4-15-1912,6/30/1869,M,42,,
882,"HEMMING, Mr Samuel Ernest ",0,1,male,43,Deck Crew,D,,Belfast,Lamp Trimmer  ,4, , ,1,/titanic-survivor/samuel-hemming.html,HEMMING,Mr,Samuel Ernest,1868-12-24,,4-12-1928,12/24/1868,C,43,,
925,"HOGG, Mr Charles William ",0,1,male,43,Victualling Crew,V,,Southampton,1st Class Bedroom Steward  ,  , , ,0,/titanic-victim/charles-william-hogg.html,HOGG,Mr,Charles William,1868-11-28,,4-15-1912,11/28/1868,C,43,,
932,"HOLM, Mr John Fredrik Alexander ",0,1,male,43,3rd Class Passenger,3,7075,Southampton,Farmer  ,  ,£6 9s,,0,/titanic-victim/john-fredrik-alexander-holm.html,HOLM,Mr,John Fredrik Alexander,1869-02-20,,4-15-1912,2/20/1869,C,43,0,0
1083,"KEMP, Mr Thomas Hulman ",0,1,male,43,Engineering Crew,E,,Belfast,Extra Assistant 4th Engineer (Refrigeration)  ,  , , ,0,/titanic-victim/thomas-hulman-kemp.html,KEMP,Mr,Thomas Hulman,1869-01-18,,4-15-1912,1/18/1869,C,43,,
1090,"KENZLER, Mr August ",0,1,male,43,Engineering Crew,E,,Belfast,Storekeeper  ,  , , ,0,/titanic-victim/augustus-kenzler.html,KENZLER,Mr,August,,1868,4-15-1912,6/30/1868,M,43,,
1326,"MCMURRAY, Mr William ",0,1,male,43,Victualling Crew,V,,Belfast,1st Class Bedroom Steward  ,  , , ,0,/titanic-victim/william-mcmurray.html,MCMURRAY,Mr,William,,1868,4-15-1912,6/30/1868,M,43,,
1480,"O'CONNOR, Mr Thomas Peter ",0,1,male,43,Victualling Crew,V,,Belfast,1st Class Bedroom Steward  ,  , , ,0,/titanic-victim/thomas-peter-oconnor.html,O'CONNOR,Mr,Thomas Peter,,1868,4-15-1912,6/30/1868,M,43,,
1546,"PASCOE, Mr Charles H. ",0,1,male,43,Deck Crew,D,,Southampton,Able Seaman  ,8, , ,1,/titanic-survivor/charles-pascoe.html,PASCOE,Mr,Charles H.,1867-03-18,, ,3/18/1867,C,45,,
1698,"ROBERT, Mrs Elisabeth Walton ",1,0,female,43,1st Class Passenger,1,24160,Southampton,Of Independent Means  ,2,£211 6s 9d,,1,/titanic-survivor/elisabeth-walton-robert.html,ROBERT,Mrs,Elisabeth Walton,1868-08-05,,1-15-1956,8/5/1868,C,43,0,1
1756,"SæTHER, Mr Simon Sivertsen ",0,1,male,43,3rd Class Passenger,3,3101262,Southampton,Miner  , [32],£7 5s,,0,/titanic-victim/simon-sivertsen-saether.html,SæTHER,Mr,Simon Sivertsen,1868-07-14,,4-15-1912,7/14/1868,C,43,0,0
1771,"SALOMON, Mr Abraham Lincoln ",0,1,male,43,1st Class Passenger,1,111163,Cherbourg,Businessman  ,1,£26,,1,/titanic-survivor/abraham-salomon.html,SALOMON,Mr,Abraham Lincoln,1868-10-01,,5-21-1959,10/1/1868,C,43,0,0
1857,"SKOOG, Mrs Anna Bernhardina ",1,0,female,43,3rd Class Passenger,3,347088,Southampton,,  ,£27 18s,,0,/titanic-victim/anna-bernhardina-skoog.html,SKOOG,Mrs,Anna Bernhardina,1868-11-13,,4-15-1912,11/13/1868,C,43,1,4
226,"BOTT, Mr William Thomas ",0,1,male,44,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/w-bott.html,BOTT,Mr,William Thomas,,1866,4-15-1912,6/30/1866,M,45,,
280,"BROWN, Mrs Margaret ",1,0,female,44,1st Class Passenger,1,17610,Cherbourg,,6,£27 14s 5d,,1,/titanic-survivor/molly-brown.html,BROWN,Mrs,Margaret ,1867-07-18,,10-26-1932,7/18/1867,C,44,0,0
437,"COOMBS, Mr Charles Augustus ",0,1,male,44,Victualling Crew,V,,Southampton,Assistant Cook  ,  , , ,0,/titanic-victim/augustus-charles-coombs.html,COOMBS,Mr,Charles Augustus,,1867,4-15-1912,6/30/1867,M,44,,
469,"CREESE, Mr Henry Philip ",0,1,male,44,Engineering Crew,E,,Belfast,Deck Engineer  ,  , , ,0,/titanic-victim/henry-philip-creese.html,CREESE,Mr,Henry Philip,,1867,4-15-1912,6/30/1867,M,44,,
471,"CRIBB, Mr John Hatfield ",0,1,male,44,3rd Class Passenger,3,371362,Southampton,Butler  ,  ,£16 2s,,0,/titanic-victim/john-hatfield-cribb.html,CRIBB,Mr,John Hatfield,1868-04-27,,4-15-1912,4/27/1868,C,43,0,1
475,"CROSBIE, Mr John Borthwick ",0,1,male,44,Victualling Crew,V,,Southampton,Turkish Bath Attendant  ,  , , ,0,/titanic-victim/john-borthwick-crosbie.html,CROSBIE,Mr,John Borthwick,,1867,4-15-1912,6/30/1867,M,44,,
560,"DODD, Mr George Charles ",0,1,male,44,Victualling Crew,V,,Belfast,"Second Steward, 1st Class  ",  , , ,0,/titanic-victim/george-charles-dodd.html,DODD,Mr,George Charles,1867-08-21,,4-15-1912,8/21/1867,C,44,,
608,"EASTMAN, Mr Charles ",0,1,male,44,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/charles-eastman.html,EASTMAN,Mr,Charles,,1868,4-15-1912,6/30/1868,M,43,,
732,"GIBSON, Mrs Pauline Caroline ",1,0,female,44,1st Class Passenger,1,112378,Cherbourg,,7,£59 8s,,1,/titanic-survivor/pauline-gibson.html,GIBSON,Mrs,Pauline Caroline,1867-06-30,, ,6/30/1867,C,44,0,1
825,"HARBECK, Mr William H. ",0,1,male,44,2nd Class Passenger,2,248746,Southampton,Cinematographer  , [35],£13,,0,/titanic-victim/william-harbeck.html,HARBECK,Mr,William H.,,September 1866,4-15-1912,9/15/1866,D,45,0,0
847,"HARRIS, Mr Walter ",0,1,male,44,2nd Class Passenger,2,14208,Southampton,,  ,£10 10s,,0,/titanic-victim/walter-harris.html,HARRIS,Mr,Walter,,1867,4-15-1912,6/30/1867,M,44,0,0
870,"HAYTER, Mr Arthur ",0,1,male,44,Victualling Crew,V,,Belfast,Bed Room Steward  , [25], , ,0,/titanic-victim/arthur-hayter.html,HAYTER,Mr,Arthur,,1867,4-15-1912,6/30/1867,M,44,,
904,"HILLIARD, Mr Herbert Henry ",0,1,male,44,1st Class Passenger,1,17463,Southampton,Buyer  ,  ,£51 17s 3d,,0,/titanic-victim/herbert-henry-hilliard.html,HILLIARD,Mr,Herbert Henry,1867-06-29,,4-15-1912,6/29/1867,C,44,0,0
911,"HIPPACH, Mrs Ida Sophia ",1,0,female,44,1st Class Passenger,1,111361,Cherbourg,,4,£57 19s 7d,,1,/titanic-survivor/ida-hippach.html,HIPPACH,Mrs,Ida Sophia,1867-11-25,,9-22-1940,11/25/1867,C,44,0,1
928,"HOLD, Mr Stephen ",0,1,male,44,2nd Class Passenger,2,26707,Southampton,Clerk  ,  ,£26,,0,/titanic-victim/stephen-hold.html,HOLD,Mr,Stephen,1868-01-24,,4-15-1912,1/24/1868,C,44,1,0
1069,"KEARL, Mr Charles Henry ",0,1,male,44,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/charles-henry-kearl.html,KEARL,Mr,Charles Henry,,1868,4-15-1912,6/30/1868,M,43,,
1078,"KELLY, Mr James ",0,1,male,44,3rd Class Passenger,3,330911,Queenstown,Farm Labourer  , [70],£7 16s 7d,,0,/titanic-victim/james-kelly-2.html,KELLY,Mr,James,,,4-15-1912,,A,44,0,0
1079,"KELLY, Mr James ",0,1,male,44,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/james-kelly-3.html,KELLY,Mr,James,,1868,4-15-1912,6/30/1868,M,43,,
1123,"KNIGHT, Mr George ",0,1,male,44,Victualling Crew,V,,Southampton,Saloon Steward  ,  , , ,1,/titanic-survivor/george-knight.html,KNIGHT,Mr,George,,1863, ,6/30/1863,M,48,,
1230,"LYNTAKOFF, Mr Stanko ",0,1,male,44,3rd Class Passenger,3,349235,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/stanko-lyntakoff.html,LYNTAKOFF,Mr,Stanko,,,4-15-1912,,A,44,0,0
1356,"MINAHAN, Dr William Edward ",0,1,male,44,1st Class Passenger,1,19928,Queenstown,Merchant  , [230],£90,,0,/titanic-victim/william-edward-minahan.html,MINAHAN,Dr,William Edward,1867-04-20,,4-15-1912,4/20/1867,C,44,2,0
1382,"MOORES, Mr Richard Henry ",0,1,male,44,Engineering Crew,E,,Southampton,Greaser  ,  , , ,0,/titanic-victim/richard-henry-moores.html,MOORES,Mr,Richard Henry,,1868,4-15-1912,6/30/1868,M,43,,
1644,"PUZEY, Mr John Edward ",0,1,male,44,Victualling Crew,V,,Belfast,Saloon Steward (1st class)  ,  , , ,0,/titanic-victim/john-pusey.html,PUZEY,Mr,John Edward,1868-02-28,,4-15-1912,2/28/1868,C,44,,
1766,"SAGE, Mr John George ",0,1,male,44,3rd Class Passenger,3,2343,Southampton,Tradesman  ,  ,£69 11s,,0,/titanic-victim/john-george-sage.html,SAGE,Mr,John George,,1867,4-15-1912,6/30/1867,M,44,1,9
1767,"SAGE, Mrs Annie Elizabeth ",1,0,female,44,3rd Class Passenger,3,2343,Southampton,,  ,£69 11s,,0,/titanic-victim/annie-elizabeth-sage.html,SAGE,Mrs,Annie Elizabeth,,1867,4-15-1912,6/30/1867,M,44,1,9
1873,"SMITH, Miss Katherine Elizabeth ",1,0,female,44,Victualling Crew,V,,Southampton,Stewardess  ,  , , ,1,/titanic-survivor/katherine-smith.html,SMITH,Miss,Katherine Elizabeth,,1867, ,6/30/1867,M,44,,
1921,"STENGEL, Mrs Annie May ",1,0,female,44,1st Class Passenger,1,11778,Cherbourg,,5,£55 8s 10d,,1,/titanic-survivor/annie-may-stengel.html,STENGEL,Mrs,Annie May,1868-05-02,,1-22-1956,5/2/1868,C,43,1,0
1947,"SUNDMAN, Mr Johan Julian ",0,1,male,44,3rd Class Passenger,3,3101269,Southampton,,15,£7 18s 6d,,1,/titanic-survivor/johan-julian-sundman.html,SUNDMAN,Mr,Johan Julian,,, ,,A,44,0,0
1957,"SYMONDS, Mr John Crane ",0,1,male,44,Victualling Crew,V,,Belfast,Saloon Steward  ,  , , ,0,/titanic-victim/j-symonds.html,SYMONDS,Mr,John Crane,,1867,4-15-1912,6/30/1867,M,44,,
2002,"THRELFALL, Mr Thomas ",0,1,male,44,Engineering Crew,E,,Southampton,Leading Fireman  ,  , , ,1,/titanic-survivor/thomas-threlfall.html,THRELFALL,Mr,Thomas,1867-10-19,,1-10-1934,10/19/1867,C,44,,
2184,"WOODY, Mr Oscar Scott ",0,1,male,44,Victualling Crew,V,,Southampton,Postal Clerk / Postman  , [167],0,Postal Clerk,0,/titanic-victim/oscar-scott-woody.html,WOODY,Mr,Oscar Scott,1871-04-15,,4-15-1912,4/15/1871,C,40,,
2186,"WORMALD, Mr Henry Frederick Charles ",0,1,male,44,Victualling Crew,V,,Southampton,Saloon Steward  , [144], , ,0,/titanic-victim/frederick-william-wormald.html,WORMALD,Mr,Henry Frederick Charles,,1867,4-15-1912,6/30/1867,M,44,,
85,"ASSAF, Mrs Mariana ",1,0,female,45,3rd Class Passenger,3,2696,Cherbourg,,C ,£7 4s 6d,,1,/titanic-survivor/mariana-assaf.html,ASSAF,Mrs,Mariana,,1867, ,6/30/1867,M,44,0,0
122,"BARBARA, Mrs Catherine David ",1,0,female,45,3rd Class Passenger,3,2691,Cherbourg,Housekeeper  ,  ,£14 9s 1d,,0,/titanic-victim/catherine-david-barbara.html,BARBARA,Mrs,Catherine David,,,4-15-1912,,A,45,0,1
205,"BLACKWELL, Mr Stephen Weart ",0,1,male,45,1st Class Passenger,1,113784,Southampton,,  ,£35 10s,,0,/titanic-victim/stephen-weart-blackwell.html,BLACKWELL,Mr,Stephen Weart,1866-09-06,,4-15-1912,9/6/1866,C,45,0,0
212,"BLISS, Mrs Emma ",1,0,female,45,Victualling Crew,V,,Southampton,Stewardess  ,15, , ,1,/titanic-survivor/emma-bliss.html,BLISS,Mrs,Emma,1866-05-09,,6-18-1959,5/9/1866,C,45,,
234,"BOWEN, Miss Grace Scott ",1,0,female,45,1st Class Passenger,1,17608,Cherbourg,Governess  ,4,£262 7s 6d,Servant,1,/titanic-survivor/grace-scott-bowen.html,BOWEN,Miss,Grace Scott,1867-03-09,,5-03-1945,3/9/1867,C,45,0,0
254,"BREWE, Dr Arthur Jackson ",0,1,male,45,1st Class Passenger,1,112379,Cherbourg,,  ,£39 12s,,0,/titanic-victim/arthur-jackson-brewe.html,BREWE,Dr,Arthur Jackson,,1866,4-15-1912,6/30/1866,M,45,0,0
340,"CARR, Miss Jane ",1,0,female,45,3rd Class Passenger,3,368364,Queenstown,,  ,£7 15s,,0,/titanic-victim/jane-carr.html,CARR,Miss,Jane,1867-02-11,,4-15-1912,2/11/1867,C,45,0,0
348,"CARTER, Mrs Lilian ",1,0,female,45,2nd Class Passenger,2,244252,Southampton,,  ,£26,,0,/titanic-victim/lilian-carter.html,CARTER,Mrs,Lilian,1867-03-03,,4-15-1912,3/3/1867,C,45,1,0
382,"CHEVRé, Mr Paul Romaine Marie Léonce ",0,1,male,45,1st Class Passenger,1,17594,Cherbourg,Sculptor  ,7,£29 14s,,1,/titanic-survivor/paul-chevre.html,CHEVRé,Mr,Paul Romaine Marie Léonce,1866-07-05,,2-20-1914,7/5/1866,C,45,0,0
393,"CHRISTY, Mrs Alice Frances ",1,0,female,45,2nd Class Passenger,2,237789,Southampton,,12,£30,,1,/titanic-survivor/alice-frances-christy.html,CHRISTY,Mrs,Alice Frances,,1860,7-07-1939,6/30/1860,M,51,0,2
492,"DAHL, Mr Charles Edward ",0,1,male,45,3rd Class Passenger,3,7598,Southampton,Carpenter / Joiner  ,15,£8 1s,,1,/titanic-survivor/charles-edward-dahl.html,DAHL,Mr,Charles Edward,1866-07-22,,2-13-1933,7/22/1866,C,45,0,0
617,"EKSTRöM, Mr Amandus ",0,1,male,45,3rd Class Passenger,3,347061,Southampton,General Labourer  ,  ,£6 19s 6d,,0,/titanic-victim/johan-ekstrom.html,EKSTRöM,Mr,Amandus,1866-07-29,,4-15-1912,7/29/1866,C,45,0,0
640,"FARDON, Mr Charles Richard ",0,1,male,45,3rd Class Passenger,3,3101314,Southampton,Carpenter / Joiner  ,  ,£7 5s,,0,/titanic-victim/charles-franklin.html,FARDON,Mr,Charles Richard,,1866,4-15-1912,6/30/1866,M,45,0,0
705,"FREEMAN, Mr Ernest Edward Samuel ",0,1,male,45,Victualling Crew,V,,Belfast,Deck Steward (1st Class)  , [239], , ,0,/titanic-victim/ernest-edward-samuel-freeman.html,FREEMAN,Mr,Ernest Edward Samuel,,1867,4-15-1912,6/30/1867,M,44,,
